date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:56:28	153/153	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_glass_100_fdf5ce_1x400.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_glass_100_fdf5ce_1x400.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
01:56:29	105/105	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_glass_65_ffffff_1x400.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_glass_65_ffffff_1x400.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
01:56:29	129/129	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_highlight-soft_75_ffe45c_1x100.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_highlight-soft_75_ffe45c_1x100.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
01:56:30	260/260	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_diagonals-thick_18_b81900_40x40.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_diagonals-thick_18_b81900_40x40.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
01:56:30	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-icons_222222_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
01:56:30	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-icons_ffffff_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
01:56:31	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-icons_ef8c08_256x240.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-icons_ef8c08_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
01:56:31	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-icons_228ef1_256x240.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-icons_228ef1_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
01:56:32	5355/5355	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-icons_ffd27a_256x240.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-icons_ffd27a_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
01:56:32	251/251	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
01:56:32	178/178	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_flat_10_000000_40x100.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_flat_10_000000_40x100.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
01:56:35	54880/54880	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Mar%202018%2023:56:34%20GMT	http://aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello.woff2?68302502	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello.592552.delayed	(from http://aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello.css)
01:56:36	66484/66484	---M--	200	added ('OK')	application/octet-stream	etag:%22577d2dac4515d31:0%22	http://aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello.eot?68302502	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello2552.eot	(from http://aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello.css)
01:56:38	74171/74171	---M--	200	added ('OK')	image/svg+xml	etag:%22d7b52eac4515d31:0%22	http://aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello.svg?68302502	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello2552.svg	(from http://aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello.css)
01:56:41	54892/54892	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Mar%202018%2023:56:39%20GMT	http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/GlobalResources/Bootstrap/fonts/glyphicons-halflings-regular.5e.delayed	(from http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/css/bootstrap.min.css)
01:56:42	37516/37516	---M--	200	added ('OK')	application/x-woff	etag:%2257ee2fac4515d31:0%22	http://aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello.woff?68302502	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello2552.woff	(from http://aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello.css)
01:56:43	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%22a9f8b36ecfcfd11:0%22	http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/GlobalResources/Bootstrap/fonts/glyphicons-halflings-regular.eot	(from http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/css/bootstrap.min.css)
01:56:45	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%22a9f8b36ecfcfd11:0%22	http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/GlobalResources/Bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/css/bootstrap.min.css)
01:56:46	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%2295afba6ecfcfd11:0%22	http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/GlobalResources/Bootstrap/fonts/glyphicons-halflings-regular.svg	(from http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/css/bootstrap.min.css)
01:56:47	23424/23424	---M--	200	added ('OK')	application/x-woff	etag:%22c9dab86ecfcfd11:0%22	http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/GlobalResources/Bootstrap/fonts/glyphicons-halflings-regular.woff	(from http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/css/bootstrap.min.css)
01:56:48	55192/55192	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Mar%202018%2023:56:47%20GMT	http://aurora.cms.myleasestar.com/Popover%20requires%20tooltip.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Popover%20requires%20tooltip.62.delayed	(from http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/js/bootstrap.min.js)
01:56:50	55172/55172	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Mar%202018%2023:56:49%20GMT	http://aurora.cms.myleasestar.com/POST	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/POST.63.delayed	(from http://aurora.cms.myleasestar.com/WebResource.axd?d=_YnDaPMy1-UwPC8JeEW6fOU3LpMFXdCNRyjuFbpE6O7FAJsUtgfTkfp7b7ida5Zyj15lRD8T8tLAT1tpSTEXoUa-c601&t=635418424260000000)
01:56:51	66316/66316	---M--	200	added ('OK')	application/octet-stream	etag:%22d72631ac4515d31:0%22	http://aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello.ttf?68302502	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello2552.ttf	(from http://aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello.css)
01:56:52	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%2241a2b76ecfcfd11:0%22	http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/GlobalResources/Bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/css/bootstrap.min.css)
01:56:55	55173/55173	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Mar%202018%2023:56:52%20GMT	http://aurora.cms.myleasestar.com/Opera/	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Opera/index.html	(from http://aurora.cms.myleasestar.com/ScriptResource.axd?d=V_SKADO14O14hgHRR1ZczB-7f0jdlX5UK_TzAwiqssqdsXLKdP8RgEzz0gt7qQxKCrXxgE2IKkO32Xia6JI59L1OltpqLAt8ErOLqkXzsyOb6fP2GOW_R49GLKnV7AMKc_VUeQ2&t=3a1336b1)
01:56:55	55175/55175	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Mar%202018%2023:56:52%20GMT	http://aurora.cms.myleasestar.com/Firefox/	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Firefox/index.html	(from http://aurora.cms.myleasestar.com/ScriptResource.axd?d=V_SKADO14O14hgHRR1ZczB-7f0jdlX5UK_TzAwiqssqdsXLKdP8RgEzz0gt7qQxKCrXxgE2IKkO32Xia6JI59L1OltpqLAt8ErOLqkXzsyOb6fP2GOW_R49GLKnV7AMKc_VUeQ2&t=3a1336b1)
01:56:55	55179/55179	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Mar%202018%2023:56:52%20GMT	http://aurora.cms.myleasestar.com/AppleWebKit/	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/AppleWebKit/index.html	(from http://aurora.cms.myleasestar.com/ScriptResource.axd?d=V_SKADO14O14hgHRR1ZczB-7f0jdlX5UK_TzAwiqssqdsXLKdP8RgEzz0gt7qQxKCrXxgE2IKkO32Xia6JI59L1OltpqLAt8ErOLqkXzsyOb6fP2GOW_R49GLKnV7AMKc_VUeQ2&t=3a1336b1)
01:56:57	55189/55189	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Mar%202018%2023:56:53%20GMT	http://aurora.cms.myleasestar.com/MicrosoftAjaxWebForms.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/MicrosoftAjaxWebForms.64.delayed	(from http://aurora.cms.myleasestar.com/ScriptResource.axd?d=RRScsVnhNNuThT4Ry_TVhIqi0dfipEmSzDo6EAtzSqe7eR8wJ-eb2Ty7Vasq3VFfPBiMBpfOzybilBrZPcXpUC2QfmVZVoLJQzEjjODyD8mQxIxW0tnZ228nYYuP5rZ6S6bFYA2&t=3a1336b1)
01:56:59	55194/55194	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Mar%202018%2023:56:58%20GMT	http://aurora.cms.myleasestar.com/MicrosoftAjaxSerialization.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/MicrosoftAjaxSerialization.65.delayed	(from http://aurora.cms.myleasestar.com/ScriptResource.axd?d=RRScsVnhNNuThT4Ry_TVhIqi0dfipEmSzDo6EAtzSqe7eR8wJ-eb2Ty7Vasq3VFfPBiMBpfOzybilBrZPcXpUC2QfmVZVoLJQzEjjODyD8mQxIxW0tnZ228nYYuP5rZ6S6bFYA2&t=3a1336b1)
01:57:01	55188/55188	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Mar%202018%2023:57:00%20GMT	http://aurora.cms.myleasestar.com/MicrosoftAjaxNetwork.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/MicrosoftAjaxNetwork.66.delayed	(from http://aurora.cms.myleasestar.com/ScriptResource.axd?d=RRScsVnhNNuThT4Ry_TVhIqi0dfipEmSzDo6EAtzSqe7eR8wJ-eb2Ty7Vasq3VFfPBiMBpfOzybilBrZPcXpUC2QfmVZVoLJQzEjjODyD8mQxIxW0tnZ228nYYuP5rZ6S6bFYA2&t=3a1336b1)
01:57:02	22853/22853	---M-Z	200	added ('OK')	text/css	date:Mon,%2019%20Mar%202018%2023:20:22%20GMT	http://aurora.cms.myleasestar.com/CmsPages/GetResource.ashx?stylesheetname=rpWebpartCss_MediaViewer;rpWebpartCss_OfficeHours;rpWebpartCss_ContactUsEnhanced;RpWebpartCss_PopUp;rpWebpartCss_OfficeHours;rpWebpartCss_RealPageLogo;rpWebpartCss_AdaHudicons	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CmsPages/components0ac5.css	(from http://aurora.cms.myleasestar.com/contact.aspx)
01:57:02	0/-1	---M--	302	error ('')			http://aurora.cms.myleasestar.com/residents.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/residents.68.delayed	(from http://aurora.cms.myleasestar.com/contact.aspx)
01:57:02	0/-1	---M--	302	error ('')			http://aurora.cms.myleasestar.com/Residents.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Residents.69.delayed	(from http://aurora.cms.myleasestar.com/contact.aspx)
01:57:02	0/-1	---M--	302	error ('')			http://aurora.cms.myleasestar.com/Residents.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Residents.6a.delayed	(from http://aurora.cms.myleasestar.com/contact.aspx)
01:57:02	0/-1	---M--	302	error ('')			http://aurora.cms.myleasestar.com/residents.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/residents.6b.delayed	(from http://aurora.cms.myleasestar.com/Home.aspx)
01:57:02	0/-1	---M--	302	error ('')			http://aurora.cms.myleasestar.com/Residents.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Residents.6c.delayed	(from http://aurora.cms.myleasestar.com/Home.aspx)
01:57:02	0/-1	---M--	302	error ('')			http://aurora.cms.myleasestar.com/Residents.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Residents.6d.delayed	(from http://aurora.cms.myleasestar.com/Home.aspx)
01:57:03	83639/83639	---M-Z	200	added ('OK')	text/css	date:Mon,%2019%20Mar%202018%2023:20:22%20GMT	http://aurora.cms.myleasestar.com/CmsPages/GetResource.ashx?stylesheetname=rpWebpartCss_MediaViewer;rpWebpartCss_FloorplanV2;RpWebpartCss_PopUp;rpWebpartCss_OfficeHours;rpWebpartCss_RealPageLogo;rpWebpartCss_AdaHudicons	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CmsPages/components10ea.css	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:04	6767/6767	---M-Z	200	added ('OK')	text/css	etag:file|3/17/2017%204:28:24%20PM	http://aurora.cms.myleasestar.com/CMSPages/GetResource.ashx?stylesheetfile=/App_Themes/Global/RPWebParts/flexslider.css	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSPages/D__CMS_Kentico_App_Themes_Global_RPWebParts_flexslider.cssfc37.css	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:04	22373/22373	---M-Z	200	added ('OK')	text/css	etag:file|9/9/2014%205:09:03%20PM	http://aurora.cms.myleasestar.com/CMSPages/GetResource.ashx?stylesheetfile=/RPresourceFiles/Global/css/font-awesome.min.css	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSPages/D__CMS_Kentico_RPresourceFiles_Global_css_font-awesome.min.css8e03.css	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:05	43566/43566	---M-Z	200	added ('OK')	application/x-javascript	etag:%22869743bb88b5d31:0%22	http://aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/floorplan-2.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/floorplan-2.js	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:05	4839/4839	---M-Z	200	added ('OK')	application/x-javascript	etag:%22438962958f98d01:0%22	http://aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/floorplan-rmv.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/floorplan-rmv.js	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:06	22334/22334	---M-Z	200	added ('OK')	application/x-javascript	etag:%222c40c69659fd21:0%22	http://aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/jquery.flexslider-min.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/jquery.flexslider-min.js	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:06	4770/4770	---M-Z	200	added ('OK')	application/x-javascript	etag:%2243b784958f98d01:0%22	http://aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/jquery.expander.min.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/jquery.expander.min.js	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:06	1291/1291	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b31b8d958f98d01:0%22	http://aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/jquery.ui.touch-punch.min.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/jquery.ui.touch-punch.min.js	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:07	4337/4337	---M-Z	200	added ('OK')	text/css	etag:file|5/27/2015%2010:12:45%20AM	http://aurora.cms.myleasestar.com/CMSPages/GetResource.ashx?stylesheetfile=/CMSScripts/Custom/RPWebParts/fancybox/jquery.fancybox.css?v=2.1.5	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSPages/D__CMS_Kentico_CMSScripts_Custom_RPWebParts_fancybox_jquery.fancybox.css443a.css	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:07	2647/2647	---M-Z	200	added ('OK')	text/css	etag:file|5/27/2015%2010:12:45%20AM	http://aurora.cms.myleasestar.com/CMSPages/GetResource.ashx?stylesheetfile=/CMSScripts/Custom/RPWebParts/fancybox/helpers/jquery.fancybox-buttons.css	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSPages/D__CMS_Kentico_CMSScripts_Custom_RPWebParts_fancybox_helpers_jquery.fancybox-buttons.cssa6cb.css	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:08	603/603	---M-Z	200	added ('OK')	text/css	etag:file|5/27/2015%2010:12:45%20AM	http://aurora.cms.myleasestar.com/CMSPages/GetResource.ashx?stylesheetfile=/CMSScripts/Custom/RPWebParts/fancybox/helpers/jquery.fancybox-thumbs.css	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSPages/D__CMS_Kentico_CMSScripts_Custom_RPWebParts_fancybox_helpers_jquery.fancybox-thumbs.cssaa00.css	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:08	48706/48706	---M-Z	200	added ('OK')	application/x-javascript	etag:%2233def4958f98d01:0%22	http://aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/fancybox/jquery.fancybox.js?v=2.1.5	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/fancybox/jquery.fancybox8cbb.js	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:09	3836/3836	---M-Z	200	added ('OK')	application/x-javascript	etag:%221372f9958f98d01:0%22	http://aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/fancybox/helpers/jquery.fancybox-thumbs.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/fancybox/helpers/jquery.fancybox-thumbs.js	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:09	3041/3041	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c33df6958f98d01:0%22	http://aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/fancybox/helpers/jquery.fancybox-buttons.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/fancybox/helpers/jquery.fancybox-buttons.js	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:09	0/-1	---M--	302	error ('')			http://aurora.cms.myleasestar.com/residents.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/residents.7c.delayed	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:09	0/-1	---M--	302	error ('')			http://aurora.cms.myleasestar.com/Residents.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Residents.7d.delayed	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:10	77114/77114	---M--	200	added ('OK')	image/jpeg	etag:%22036551363adc2e63b945524993fa65363%22	https://capi.myleasestar.com/v2/dimg-crop/51691012/0x697/51691012.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691012/0x697/51691012.jpg	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:11	35988/35988	---M--	200	added ('OK')	image/jpeg	etag:%2209b3c9baf34e5b22217dbd802b2e02d76%22	https://capi.myleasestar.com/v2/dimg-crop/51691012/406x308/51691012.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691012/406x308/51691012.jpg	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:12	62503/62503	---M--	200	added ('OK')	image/jpeg	etag:%220c28a00fcf3b2bbe959db2ef0995fa772%22	https://capi.myleasestar.com/v2/dimg-crop/51691013/0x697/51691013.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691013/0x697/51691013.jpg	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:12	28753/28753	---M--	200	added ('OK')	image/jpeg	etag:%2207c70142fb18d3905335d879ebc787ab5%22	https://capi.myleasestar.com/v2/dimg-crop/51691013/406x308/51691013.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691013/406x308/51691013.jpg	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:13	49764/49764	---M--	200	added ('OK')	image/jpeg	etag:%220c7f62f0af37bff6243b6cd3bab7317a8%22	https://capi.myleasestar.com/v2/dimg-crop/51691011/0x697/51691011.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691011/0x697/51691011.jpg	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:13	26696/26696	---M--	200	added ('OK')	image/jpeg	etag:%220f81175dded6999103255e86f745f9c1f%22	https://capi.myleasestar.com/v2/dimg-crop/51691011/406x308/51691011.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691011/406x308/51691011.jpg	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
01:57:14	61179/61179	---M--	200	added ('OK')	image/jpeg	etag:%2204574f23c55cfb9a1eb5c828e1d5bc096%22	https://capi.myleasestar.com/v2/dimg-crop/51691018/0x697/51691018.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691018/0x697/51691018.jpg	(from http://aurora.cms.myleasestar.com/Floor-plans.aspx)
